# Chunk-averaged data for fix avegroupC and group groupC
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
10000 1500 189.99999999999972
  756 15.11 0.0144 0.0008
  757 15.13 0.0159 0.000883333
  758 15.15 0.013 0.000722222
  759 15.17 0.0106 0.000588889
  760 15.19 0.0102 0.000566667
  761 15.21 0.0104 0.000577778
  762 15.23 0.0103 0.000572222
  763 15.25 0.0099 0.00055
  764 15.27 0.0155 0.000861111
  765 15.29 0.0174 0.000966667
  766 15.31 0.0138 0.000766667
  767 15.33 0.0131 0.000727778
  768 15.35 0.0134 0.000744444
  769 15.37 0.0134 0.000744444
  770 15.39 0.0139 0.000772222
  771 15.41 0.0142 0.000788889
  772 15.43 0.0137 0.000761111
  773 15.45 0.0198 0.0011
  774 15.47 0.0244 0.00135556
  775 15.49 0.0179 0.000994444
  776 15.51 0.0119 0.000661111
  777 15.53 0.0125 0.000694444
  778 15.55 0.0174 0.000966667
  779 15.57 0.0185 0.00102778
  780 15.59 0.017 0.000944444
  781 15.61 0.0189 0.00105
  782 15.63 0.0183 0.00101667
  783 15.65 0.0198 0.0011
  784 15.67 0.0118 0.000655556
  785 15.69 0.0138 0.000766667
  786 15.71 0.0128 0.000711111
