# Chunk-averaged data for fix avegroupO and group groupO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
10000 1500 379.9999999999999
  553 11.05 0.0217 0.00120556
  554 11.07 0.0247 0.00137222
  555 11.09 0.0273 0.00151667
  556 11.11 0.0273 0.00151667
  557 11.13 0.028 0.00155556
  558 11.15 0.0274 0.00152222
  559 11.17 0.0312 0.00173333
  560 11.19 0.0288 0.0016
  561 11.21 0.0274 0.00152222
  562 11.23 0.0299 0.00166111
  563 11.25 0.0231 0.00128333
  564 11.27 0.0254 0.00141111
  565 11.29 0.0285 0.00158333
  566 11.31 0.023 0.00127778
  567 11.33 0.0251 0.00139444
  568 11.35 0.0294 0.00163333
  569 11.37 0.0247 0.00137222
  570 11.39 0.0314 0.00174444
  571 11.41 0.024 0.00133333
  572 11.43 0.0263 0.00146111
  573 11.45 0.0235 0.00130556
  574 11.47 0.0236 0.00131111
  575 11.49 0.0239 0.00132778
  576 11.51 0.0315 0.00175
  577 11.53 0.0336 0.00186667
  578 11.55 0.0273 0.00151667
  579 11.57 0.0341 0.00189444
  580 11.59 0.0275 0.00152778
  581 11.61 0.0295 0.00163889
  582 11.63 0.0241 0.00133889
  583 11.65 0.023 0.00127778
  584 11.67 0.0221 0.00122778
  585 11.69 0.0214 0.00118889
  586 11.71 0.0207 0.00115
  587 11.73 0.0242 0.00134444
  588 11.75 0.038 0.00211111
  589 11.77 0.0398 0.00221111
  590 11.79 0.0292 0.00162222
  591 11.81 0.0276 0.00153333
  592 11.83 0.0381 0.00211667
  593 11.85 0.0416 0.00231111
  594 11.87 0.0489 0.00271667
  595 11.89 0.0483 0.00268333
  596 11.91 0.0616 0.00342222
  597 11.93 0.0443 0.00246111
  598 11.95 0.0447 0.00248333
  599 11.97 0.0569 0.00316111
  600 11.99 0.0567 0.00315
  601 12.01 0.0497 0.00276111
  602 12.03 0.0396 0.0022
  603 12.05 0.0436 0.00242222
  604 12.07 0.0383 0.00212778
  605 12.09 0.0275 0.00152778
  606 12.11 0.0272 0.00151111
  607 12.13 0.0265 0.00147222
  608 12.15 0.0266 0.00147778
  609 12.17 0.0269 0.00149444
  610 12.19 0.0277 0.00153889
  611 12.21 0.0294 0.00163333
  612 12.23 0.0369 0.00205
  613 12.25 0.0401 0.00222778
  614 12.27 0.0477 0.00265
  615 12.29 0.0411 0.00228333
  616 12.31 0.0387 0.00215
  617 12.33 0.0359 0.00199444
  618 12.35 0.0334 0.00185556
  619 12.37 0.0285 0.00158333
  620 12.39 0.0323 0.00179444
  621 12.41 0.027 0.0015
  622 12.43 0.0289 0.00160556
  623 12.45 0.0343 0.00190556
  624 12.47 0.035 0.00194444
  625 12.49 0.032 0.00177778
  626 12.51 0.0236 0.00131111
  627 12.53 0.0249 0.00138333
  628 12.55 0.0276 0.00153333
  629 12.57 0.0266 0.00147778
  630 12.59 0.0244 0.00135556
  631 12.61 0.0244 0.00135556
  632 12.63 0.0234 0.0013
  633 12.65 0.0251 0.00139444
  634 12.67 0.0238 0.00132222
  635 12.69 0.0263 0.00146111
  636 12.71 0.0279 0.00155
  637 12.73 0.0273 0.00151667
  638 12.75 0.0299 0.00166111
  639 12.77 0.0318 0.00176667
  640 12.79 0.0306 0.0017
  641 12.81 0.0334 0.00185556
  642 12.83 0.0873 0.00485
  643 12.85 0.0623 0.00346111
  644 12.87 0.0537 0.00298333
  645 12.89 0.0364 0.00202222
  646 12.91 0.0333 0.00185
  647 12.93 0.0375 0.00208333
  648 12.95 0.0309 0.00171667
  649 12.97 0.0373 0.00207222
  650 12.99 0.0409 0.00227222
  651 13.01 0.0367 0.00203889
  652 13.03 0.0306 0.0017
  653 13.05 0.0396 0.0022
  654 13.07 0.0408 0.00226667
  655 13.09 0.0419 0.00232778
  656 13.11 0.0488 0.00271111
  657 13.13 0.0456 0.00253333
  658 13.15 0.035 0.00194444
  659 13.17 0.0341 0.00189444
  660 13.19 0.0418 0.00232222
  661 13.21 0.0385 0.00213889
  662 13.23 0.053 0.00294444
  663 13.25 0.0453 0.00251667
  664 13.27 0.0384 0.00213333
  665 13.29 0.0394 0.00218889
  666 13.31 0.0524 0.00291111
  667 13.33 0.05 0.00277778
  668 13.35 0.0598 0.00332222
  669 13.37 0.0559 0.00310556
  670 13.39 0.0405 0.00225
  671 13.41 0.047 0.00261111
  672 13.43 0.0391 0.00217222
  673 13.45 0.0297 0.00165
  674 13.47 0.0302 0.00167778
  675 13.49 0.0374 0.00207778
  676 13.51 0.0364 0.00202222
  677 13.53 0.0478 0.00265556
  678 13.55 0.0277 0.00153889
  679 13.57 0.0328 0.00182222
  680 13.59 0.0401 0.00222778
  681 13.61 0.0418 0.00232222
  682 13.63 0.0502 0.00278889
  683 13.65 0.0539 0.00299444
  684 13.67 0.0555 0.00308333
  685 13.69 0.0459 0.00255
  686 13.71 0.0466 0.00258889
  687 13.73 0.0414 0.0023
  688 13.75 0.0309 0.00171667
  689 13.77 0.0333 0.00185
  690 13.79 0.0267 0.00148333
  691 13.81 0.0383 0.00212778
  692 13.83 0.0391 0.00217222
  693 13.85 0.0336 0.00186667
  694 13.87 0.0339 0.00188333
  695 13.89 0.0297 0.00165
  696 13.91 0.0306 0.0017
  697 13.93 0.0323 0.00179444
  698 13.95 0.0287 0.00159444
  699 13.97 0.028 0.00155556
  700 13.99 0.0414 0.0023
  701 14.01 0.0348 0.00193333
  702 14.03 0.0323 0.00179444
  703 14.05 0.0524 0.00291111
  704 14.07 0.0452 0.00251111
  705 14.09 0.0383 0.00212778
  706 14.11 0.0338 0.00187778
  707 14.13 0.0263 0.00146111
  708 14.15 0.0228 0.00126667
  709 14.17 0.0232 0.00128889
  710 14.19 0.0232 0.00128889
  711 14.21 0.033 0.00183333
  712 14.23 0.027 0.0015
  713 14.25 0.0254 0.00141111
  714 14.27 0.0326 0.00181111
  715 14.29 0.0339 0.00188333
  716 14.31 0.0359 0.00199444
  717 14.33 0.071 0.00394444
  718 14.35 0.055 0.00305556
  719 14.37 0.0345 0.00191667
  720 14.39 0.0647 0.00359444
  721 14.41 0.0386 0.00214444
  722 14.43 0.0333 0.00185
  723 14.45 0.0271 0.00150556
  724 14.47 0.0276 0.00153333
  725 14.49 0.0313 0.00173889
  726 14.51 0.0301 0.00167222
  727 14.53 0.0378 0.0021
  728 14.55 0.037 0.00205556
  729 14.57 0.0362 0.00201111
  730 14.59 0.0363 0.00201667
  731 14.61 0.0323 0.00179444
  732 14.63 0.0318 0.00176667
  733 14.65 0.0288 0.0016
  734 14.67 0.0277 0.00153889
  735 14.69 0.0253 0.00140556
  736 14.71 0.0292 0.00162222
  737 14.73 0.034 0.00188889
  738 14.75 0.0337 0.00187222
  739 14.77 0.0303 0.00168333
  740 14.79 0.0224 0.00124444
  741 14.81 0.022 0.00122222
  742 14.83 0.0216 0.0012
  743 14.85 0.0209 0.00116111
  744 14.87 0.0273 0.00151667
  745 14.89 0.0269 0.00149444
  746 14.91 0.0386 0.00214444
  747 14.93 0.0412 0.00228889
  748 14.95 0.0348 0.00193333
  749 14.97 0.0343 0.00190556
  750 14.99 0.0285 0.00158333
  751 15.01 0.0352 0.00195556
  752 15.03 0.0347 0.00192778
  753 15.05 0.0376 0.00208889
  754 15.07 0.0337 0.00187222
  755 15.09 0.0385 0.00213889
  756 15.11 0.0467 0.00259444
  757 15.13 0.0374 0.00207778
  758 15.15 0.0435 0.00241667
  759 15.17 0.0421 0.00233889
  760 15.19 0.0353 0.00196111
  761 15.21 0.0417 0.00231667
  762 15.23 0.0344 0.00191111
  763 15.25 0.0354 0.00196667
  764 15.27 0.0404 0.00224444
  765 15.29 0.0399 0.00221667
  766 15.31 0.0468 0.0026
  767 15.33 0.0463 0.00257222
